0.71384,-0.66999,0.20384
-0.71991,-0.65759,-0.22205
-0.47537,0.5718,0.66863
0.66232,0.59398,0.45664
-0.33184,-0.33294,0.88263
0.77743,0.6199,0.1064
-0.43055,-0.86505,0.25751
0.51813,0.31027,-0.79704
-0.78544,0.48854,-0.38001
-0.73665,-0.2376,-0.63316
0.63905,-0.76888,-0.021148
0.57818,0.60482,0.54764
0.91224,0.23982,0.33212
0.274,-0.93346,0.23148
-0.62449,-0.54949,0.55505
0.73343,-0.56925,-0.37153
0.12119,0.46094,0.87912
-0.80059,0.36153,0.47787
0.73879,-0.3906,0.54919
0.042904,-0.4392,-0.89736
-0.95813,0.15733,-0.23925
-0.57339,-0.77036,-0.27888
-0.71589,-0.14842,-0.68226
-0.57383,0.45933,-0.67804
0.18195,0.30185,0.93583
0.79332,0.26374,-0.54872
-0.33294,0.60466,0.72356
-0.040307,0.69277,0.72003
0.2759,0.91976,0.27913
0.73653,-0.47925,-0.47733
-0.39958,-0.20275,-0.894
-0.91138,-0.16727,0.37604
-0.38041,0.29371,-0.87694
0.47195,0.68511,-0.55487
-0.67612,-0.71433,-0.18054
0.55801,0.33889,-0.75749
-0.011962,0.70654,-0.70757
-0.92943,-0.35375,0.10495
-0.15033,-0.86487,-0.47895
-0.14213,-0.019556,0.98965
-0.070086,-0.12207,0.99004
0.37541,-0.78007,0.50057
-0.77472,0.10528,0.62347
0.066455,0.93066,0.35979
-0.192,-0.093204,0.97696
-0.67288,0.27761,0.68569
0.69129,-0.5949,0.41013
-0.70988,0.59361,-0.37908
-0.47645,0.83799,-0.26602
-0.86186,-0.45281,-0.22838
0.64916,-0.55922,-0.51561
0.43229,0.63556,0.63968
0.97831,0.045377,0.20212
-0.87845,-0.065422,-0.47334
-0.7328,0.40163,-0.54928
0.55391,-0.82376,0.12084
0.20334,0.8148,0.54291
-0.73401,0.67614,0.063768
-0.37272,0.77461,0.51094
0.18671,0.14266,0.972
-0.61595,-0.21299,-0.75845
-0.41511,-0.51014,-0.75329
-0.6884,-0.11976,-0.71538
0.62914,0.18042,0.75606
-0.42802,0.9005,0.076791
-0.2508,-0.87617,0.41161
0.57088,-0.26764,0.77618
-0.6068,-0.21951,-0.76394
0.59715,0.7854,0.16298
-0.55106,-0.19574,0.81118
0.69511,-0.059895,-0.7164
-0.60687,0.044607,0.79355
0.23148,-0.65132,-0.72264
-0.089759,0.91795,-0.38641
0.10541,0.68933,-0.71674
0.29721,0.041085,0.95393
0.85157,-0.45189,-0.26573
0.21528,-0.52641,0.82253
-0.1989,-0.74244,0.63971
0.13684,0.39911,-0.90664
-0.90483,0.1781,-0.38672
0.30755,0.93159,-0.19379
-0.35817,0.65546,0.6649
-0.14915,0.79179,0.5923
0.23784,-0.59888,-0.7647
-0.0095583,-0.96948,0.24499
-0.66952,0.57581,0.46924
-0.64195,-0.67934,-0.35552
-0.3415,-0.89044,-0.30083
-0.97856,0.050868,0.19957
-0.73995,-0.2062,-0.64028
-0.45479,-0.67091,-0.5857
0.1887,0.7543,0.62882
0.74586,-0.50764,0.43128
0.05149,-0.54797,-0.83491
0.20344,-0.25113,-0.94633
0.6255,-0.75795,-0.18513
-0.31037,-0.15033,-0.93865
0.043346,0.78318,-0.62028
0.15945,0.94106,0.29831
-0.87143,-0.47144,-0.1355
0.68806,-0.65126,-0.32005
0.60209,-0.028023,0.79794
0.6716,-0.0052036,-0.74089
0.96148,-0.05369,-0.26958
0.55767,-0.75459,0.34584
0.8156,-0.57182,0.088385
-0.8139,0.38193,0.43784
0.87437,0.46529,-0.13776
0.60847,0.57046,0.55166
-0.093873,0.9555,0.27967
-0.75525,-0.52945,-0.38637
0.26223,-0.63566,0.72606
0.46113,0.82562,0.32515
-0.25368,0.87186,-0.41894
-0.82206,0.50393,-0.26509
-0.89063,-0.048747,-0.45211
-0.04069,-0.77537,-0.63019
-0.3209,-0.84954,0.41868
-0.70003,-0.70964,-0.079771
0.19829,-0.96785,-0.15472
0.63192,0.69862,-0.33556
-0.017342,0.78309,0.62166
0.044287,-0.39577,-0.91728
-0.594,-0.75099,0.2884
-0.78315,-0.43421,-0.44513
0.55144,0.78716,-0.27622
-0.33711,0.80371,0.49031
-0.33894,-0.27686,-0.89915
0.30799,-0.94654,0.09597
0.64934,0.656,0.38473
-0.64722,-0.54113,-0.53692
0.7387,0.67398,0.0079632
0.6745,0.26495,-0.68909
-0.44727,-0.62825,0.63659
-0.33199,-0.010921,-0.94322
-0.96735,0.20469,-0.14942
-0.69796,0.58428,0.41409
-0.080004,-0.94687,0.31151
-0.41793,-0.49453,-0.76209
-0.34984,0.83698,0.42081
-0.21697,0.83002,-0.51381
0.51212,-0.66538,0.54314
-0.29836,0.91115,-0.28422
-0.66443,0.28699,-0.69005
0.76402,0.6434,-0.048127
-0.093806,-0.094682,0.99108
0.43774,0.70495,0.55805
-0.37127,-0.090901,0.92407
-0.050418,-0.90893,-0.41388
0.76556,0.20651,0.60931
0.2009,0.81265,0.54703
0.53733,-0.6795,-0.49955
-0.39382,0.18892,0.89956
-0.34903,-0.79534,-0.49559
0.42844,0.8461,0.31712
-0.59674,-0.061844,0.80005
-0.44497,-0.73815,0.50709
0.04924,0.79227,0.60817
0.32938,-0.42928,0.84097
0.69044,-0.71235,-0.12591
0.56165,-0.63209,0.53386
0.50627,0.12628,-0.85308
0.8434,0.40001,-0.3587
-0.067187,-0.89108,-0.44885
-0.52809,-0.36389,-0.76727
-0.083847,0.17475,-0.98104
0.97591,-0.077286,-0.20403
0.90614,0.14369,-0.39783
0.9461,-0.20096,-0.254
0.40131,-0.8874,0.22689
-0.33885,0.75173,0.56576
-0.90037,-0.40987,0.14606
0.98312,0.18193,-0.019319
-0.012855,0.73318,-0.67991
0.73916,-0.63612,-0.22134
0.23824,-0.86239,0.44668
-0.069023,0.10201,0.99239
-0.34761,0.92466,-0.1555
0.90313,0.29662,0.31044
-0.49764,-0.022507,0.86709
-0.28325,0.34878,-0.89338
-0.35744,-0.86346,0.35592
0.25764,0.96582,-0.028683
0.90204,-0.032373,0.43044
0.12122,-0.96945,-0.21326
0.71897,0.41766,-0.55555
-0.29207,-0.37693,0.87899
-0.97815,0.11953,0.17013
-0.16372,-0.65965,-0.73352
-0.44735,-0.33697,0.82845
0.46965,-0.21086,0.8573
0.095033,-0.60661,-0.7893
0.060216,-0.12835,0.9899
0.062694,0.99048,-0.12255
-0.40324,0.8972,-0.18006
-0.46116,-0.031918,-0.88674
0.97077,-0.19242,-0.14347
0.94409,0.32254,0.068308
-0.49302,0.86955,-0.028587
0.12679,-0.32913,0.93573
0.25215,0.96123,0.11165
-0.23446,0.97198,0.016975
-0.75929,0.44075,0.47876
-0.72162,-0.58123,0.37607
0.28018,0.91369,0.29439
0.99045,0.11161,0.080996
0.35549,-0.67607,0.64541
-0.73389,-0.67663,-0.059876
-0.94003,-0.2459,0.23639
0.3154,-0.84821,-0.42552
0.78822,-0.40264,-0.46539
0.71289,-0.69649,0.08177
0.88182,-0.47028,-0.035195
0.26227,0.95546,-0.1353
0.20227,-0.95462,-0.2186
0.20607,-0.68854,-0.6953
0.15726,0.5573,-0.81528
0.27863,-0.54042,0.79392
0.32125,0.9458,0.047607
0.28026,0.91392,-0.2936
-0.79202,0.56744,-0.22521
-0.2051,0.95163,0.22879
0.75383,-0.49321,-0.43415
0.63347,0.12406,0.76376
0.30426,0.95188,0.036712
0.096564,0.61764,0.78051
0.0074697,0.93183,0.36282
0.14088,0.89378,-0.42581
-0.72842,-0.46161,0.50629
0.29675,0.23512,0.92556
0.25065,0.8379,0.48486
0.35442,0.5859,0.72877
0.53506,0.82868,-0.16431
0.70929,0.15958,-0.68661
0.58067,-0.078178,0.81037
0.040428,-0.46407,-0.88488
-0.8187,-0.46697,-0.33418
-0.57042,0.69601,0.43611
0.59508,0.16901,0.78569
-0.71311,-0.65206,-0.25749
-0.71253,-0.53885,0.44939
-0.13563,0.67221,-0.72783
-0.852,0.26844,-0.44948
-0.97453,-0.010446,-0.22403
0.92764,0.31946,-0.19347
-0.96703,-0.059671,0.24756
0.21293,-0.93883,0.27067
0.95987,-0.25151,-0.1241
-0.37192,0.44818,0.8129
-0.71786,-0.39922,-0.57035
0.23154,-0.17583,0.9568
-0.55184,-0.73133,-0.4008
-0.45864,-0.1656,-0.87306
-0.76873,-0.44809,-0.45636
0.4465,0.71993,0.53135
0.36848,0.085731,0.92567
-0.19049,0.19222,0.96269
0.295,-0.95178,0.084235
0.30418,-0.87375,-0.37953
0.5137,-0.70266,-0.49233
0.03655,-0.073437,0.99663
0.069253,0.99291,-0.096633
-0.78739,0.28249,0.54792
0.68647,0.43898,-0.57971
0.84952,-0.0085067,-0.52749
0.79518,-0.30061,-0.52661
-0.44285,0.40292,0.80097
0.20766,0.23173,0.95036
0.59928,0.36568,0.71214
0.52609,0.17492,0.83225
-0.77768,0.27343,0.56609
-0.16901,0.69042,-0.70339
0.87744,0.12669,-0.46266
-0.93983,-0.22465,-0.25738
0.90927,-0.35602,-0.21558
0.72198,0.51837,-0.4583
0.82812,-0.052433,0.5581
0.15956,-0.98653,0.036067
0.79753,-0.42249,-0.43063
0.50767,-0.85708,0.087638
-0.63876,0.32692,-0.6965
-0.79729,-0.52215,-0.3028
0.55401,-0.73797,-0.38532
0.23634,-0.26893,-0.93371
0.92455,-0.33873,0.17454
0.078314,0.58486,0.80734
0.31277,0.45565,-0.8334
-0.14387,0.70351,0.69598
-0.009941,-0.15772,0.98743
0.66389,-0.74782,0.0039296
0.10668,-0.94987,-0.29389
-0.93055,0.34387,0.12582
-0.18143,-0.045683,0.98234
0.025611,0.50921,-0.86026
0.66578,-0.17491,0.72536
-0.78239,-0.1782,0.59675
-0.92465,-0.031037,-0.37954
-0.64594,-0.75015,0.14153
-0.19673,0.2912,-0.93622
0.56956,-0.60024,-0.56153
-0.60836,0.53872,0.58283
0.72107,-0.45479,0.5227
0.72444,-0.68116,-0.10591
0.54695,-0.69586,-0.46543
-0.23675,-0.032702,-0.97102
0.94911,0.24099,0.20274
-0.75292,-0.52344,-0.3989
0.25403,-0.8456,-0.4695
-0.73391,-0.66087,0.15691
-0.78473,-0.15614,0.59985
0.4038,0.13337,-0.90508
-0.82635,0.028144,0.56245
-0.63584,-0.48392,0.60127
-0.69769,-0.62453,0.351
0.68501,0.66326,0.30139
-0.35481,-0.74695,0.5623
0.75685,-0.43732,-0.48572
-0.23662,-0.21974,0.94643
0.49696,-0.3644,0.78755
0.28788,-0.69351,0.66042
0.6989,-0.29381,0.65208
-0.56428,0.77881,-0.27394
-0.11733,0.88219,-0.45604
-0.68876,-0.63622,-0.34761
0.75301,0.10989,-0.64877
0.46274,-0.88626,-0.02055
0.91833,0.24581,-0.31023
-0.68232,-0.68091,0.26609
0.27197,0.84983,0.45146
0.69776,-0.012134,0.71623
-0.84242,0.010392,0.53872
-0.97538,0.22042,0.0067617
0.248,-0.96687,-0.060438
0.67338,0.61815,-0.40552
0.2774,-0.77932,0.56188
-0.74989,-0.60214,-0.27402
0.99912,0.039438,-0.014045
0.63276,-0.57549,-0.51809
-0.0077208,0.4862,-0.87381
-0.0011812,0.75897,0.65112
0.15132,-0.82983,-0.53711
0.10807,-0.44059,-0.89118
-0.84641,-0.16724,-0.50558
0.82335,0.54804,0.14748
-0.08649,0.0085466,0.99622
-0.87883,-0.31701,-0.35661
-0.15391,-0.46752,0.87048
0.94413,-0.32649,0.044935
0.74152,-0.31585,0.59193
0.76583,0.61581,0.18516
-0.136,0.42437,-0.89522
-0.21631,-0.67061,0.70957
0.96929,-0.21609,0.11738
0.9855,0.12007,0.11985
0.42293,0.26031,-0.86797
-0.88596,0.46375,-0.0047397
-0.7931,-0.30008,0.53004
-0.90131,-0.40012,0.16593
0.31804,0.3455,0.88288
0.45506,-0.53331,0.71309
0.8766,0.33317,0.34725
0.61929,0.13166,-0.77405
-0.9902,0.13243,-0.044286
0.57213,0.77398,0.27134
0.76006,0.32681,0.5617
-0.67557,0.71009,0.19845
-0.98302,0.041768,0.17869
-0.9053,-0.068125,-0.41927
-0.59402,-0.74208,0.31059
-0.26128,0.78996,0.5547
-0.27676,0.77333,-0.57041
-0.12113,0.93861,0.32303
0.33385,-0.87541,-0.34958
-0.81087,-0.12221,-0.57232
0.89356,0.014,-0.44872
0.16009,-0.58535,0.79482
0.99906,0.043207,-0.0018529
0.46611,0.87583,-0.12515
-0.058471,0.9366,-0.34549
0.42744,0.88221,-0.19748
0.25789,0.37467,0.89057
-0.010484,0.94589,0.32432
-0.42112,-0.39225,-0.8178
-0.90045,-0.40759,-0.15183
0.84335,0.50821,0.17459
0.20793,-0.96308,-0.17102
-0.30558,-0.94443,-0.12116
-0.64767,-0.59527,-0.47557
0.54881,0.48513,-0.68077
-0.27283,0.59947,0.75246
-0.28047,-0.95004,-0.13698
0.20036,-0.9222,0.33077
0.51552,0.45075,-0.72874
0.47966,0.43995,0.75919
0.052524,-0.79768,-0.60078
0.281,0.94143,0.18639
-0.066977,-0.05227,-0.99638
0.16421,0.98642,0.0030245
-0.92203,-0.34442,-0.17672
-0.7759,-0.0012948,-0.63085
0.62348,-0.73318,-0.27152
-0.11661,-0.98999,-0.079497
0.20658,0.27367,0.93938
-0.7832,0.10528,0.6128
0.41384,0.90936,-0.042502
-0.34714,-0.053713,0.93628
-0.57759,0.69552,-0.42736
-0.27154,0.94862,-0.16247
-0.60708,-0.61781,0.49976
-0.77316,-0.17636,0.6092
-0.21213,0.079126,-0.97403
0.57636,-0.27425,-0.76981
-0.74829,0.089349,0.65732
-0.78766,0.57709,-0.21578
-0.49229,0.44203,0.74984
0.22453,-0.96682,0.12181
0.62977,0.24605,0.73679
0.29987,-0.90904,0.28936
0.17435,0.6734,-0.71842
0.23896,0.54248,0.80537
0.84846,0.14415,-0.50925
0.91953,0.0042127,-0.393
-0.40185,-0.80709,-0.43259
0.54897,-0.17724,-0.81683
0.084032,0.59845,0.79674
0.99491,-0.10065,-0.0049598
0.16183,0.70499,0.69051
0.64847,-0.34622,0.67795
0.65936,0.68953,0.29966
-0.4746,0.39475,-0.78672
-0.45915,-0.65916,0.59556
0.22393,0.19566,-0.95476
0.13072,-0.97371,-0.18656
0.32274,-0.93822,0.1248
0.39565,0.046435,-0.91722
-0.14414,-0.98881,0.038454
0.58744,0.61012,-0.53168
0.20338,-0.36122,-0.91003
-0.017524,-0.93639,-0.35052
-0.64677,0.70603,-0.28847
0.48197,-0.32022,0.81558
-0.20992,0.10079,0.97251
0.64941,-0.13048,-0.74916
-0.11877,-0.4187,0.90032
0.069538,0.37202,-0.92561
-0.72829,0.36094,0.5825
0.26337,-0.66012,-0.70347
-0.71386,-0.55917,0.42158
0.11966,0.47211,0.87338
-0.59296,0.61654,0.51795
0.93633,0.1387,-0.32257
-0.14929,0.0070648,-0.98877
-0.93531,0.30765,-0.17478
0.75451,0.043299,-0.65486
-0.43153,-0.8243,0.36649
-0.13392,0.61242,0.77911
-0.71246,0.20932,0.66976
-0.80872,0.27512,0.51988
-0.28498,0.67742,0.67815
-0.26915,-0.45798,-0.84723
-0.64778,0.47847,-0.59282
-0.33268,0.88495,-0.32587
0.42767,-0.78991,0.43948
0.66099,0.22735,0.71512
-0.92183,0.22923,0.31254
-0.1946,-0.86323,-0.46578
0.6961,-0.42963,-0.57521
-0.7487,0.33537,-0.57182
0.15234,-0.54651,-0.82348
-0.90076,-0.39598,0.17839
-0.82738,-0.34339,0.44444
0.057829,0.96985,0.23673
0.30181,0.72557,0.61844
0.96087,0.27605,-0.023165
-0.040433,-0.99918,-0.00096531
-0.5579,-0.7695,-0.31085
-0.44142,0.10458,0.89119
0.96464,-0.11924,-0.23508
-0.01493,-0.21628,-0.97622
-0.48212,-0.7129,0.50926
0.15747,-0.89372,-0.42009
-0.9776,0.18944,0.091679
0.89647,0.12539,0.42499
-0.57657,-0.81543,-0.051322
0.88654,-0.21786,0.40814
0.38681,-0.64511,0.65895
0.69171,0.66122,-0.2904
0.64717,-0.44906,0.61605
-0.42433,0.1633,-0.89066
0.60589,-0.10912,0.78803
-0.33497,0.82966,0.44661
0.15197,-0.46828,-0.87041
-0.15661,-0.58268,-0.79747
-0.25716,-0.18727,0.94805
0.37571,-0.22569,0.89884
-0.43071,-0.64414,0.63212
-0.91756,-0.38503,-0.099217
0.88413,0.45219,0.11766
-0.0059812,-0.71054,-0.70363
-0.88081,-0.3343,-0.33528
0.46765,0.76202,0.44791
-0.32757,0.93127,-0.15946
-0.19236,0.22996,0.954
0.64252,0.10808,0.75861
-0.74926,0.093807,-0.6556
0.26304,-0.16471,0.95062
0.23876,0.86515,-0.44103
-0.5291,0.77804,0.33868
0.068922,0.95513,0.28806
-0.51443,0.7363,0.43956
0.078533,-0.22438,-0.97133
0.11171,-0.56198,0.81958
-0.32431,0.17585,0.92946
0.78997,0.42433,-0.44259
0.42457,0.14692,0.8934
-0.9154,0.25368,-0.31256
0.61938,0.57408,-0.53554
-0.39847,0.28171,0.87285
0.28731,0.026791,0.95746
0.91194,-0.38088,0.1526
0.021274,-0.84692,0.53129
-0.048852,0.9793,-0.19643
-0.63336,-0.16482,-0.7561
0.5278,0.018553,0.84917
0.13961,-0.32234,-0.93627
0.50414,0.83833,0.20747
-0.58268,-0.71348,-0.38914
-0.63343,0.68967,-0.35089
-0.74874,0.5047,-0.42973
-0.54098,-0.17639,-0.82233
0.51611,-0.79279,-0.32421
-0.62284,0.72064,0.30455
-0.37332,-0.64009,0.6715
0.24745,0.73561,-0.63059
-0.046839,0.44705,-0.89328
-0.032977,0.96913,0.24435
0.24988,-0.10979,0.96203
-0.48407,0.10574,-0.86862
0.72115,0.55462,-0.41515
-0.7098,-0.50327,0.49286
-0.18004,0.8913,-0.41614
-0.92616,-0.18299,-0.32976
-0.43778,-0.5412,-0.71795
0.90044,-0.29818,0.3167
-0.76378,-0.50451,-0.40263
-0.35423,0.17484,0.91867
-0.50055,-0.48353,0.71809
-0.64449,0.74909,-0.15327
0.18137,-0.1051,-0.97778
0.77638,0.62364,-0.091151
0.25045,-0.77547,0.57959
-0.22382,-0.29125,0.9301
0.57026,0.6518,0.49996
-0.47693,-0.28933,-0.82996
-0.86684,0.20104,-0.45626
-0.82301,0.12302,-0.55454
-0.42617,0.53858,0.72685
0.39899,0.91014,-0.11161
-0.4255,0.88711,-0.17885
-0.67192,-0.1493,-0.72542
0.054626,-0.6269,0.77718
0.99539,0.026906,0.092087
-0.62873,-0.73513,0.25355
0.038389,-0.90741,0.41848
-0.28868,0.16998,0.94221
-0.16282,0.44905,-0.87855
-0.20448,0.7672,0.60795
0.84969,0.38367,-0.36171
-0.49814,0.64702,0.57725
0.06969,-0.065199,0.99544
0.55647,0.21007,0.80387
0.12911,0.55125,0.82429
0.77595,0.42919,-0.46228
-0.95273,0.12152,0.27847
0.49181,0.79432,-0.35663
0.97483,-0.2227,-0.01017
0.29319,0.81686,-0.49676
0.99054,0.13025,-0.043296
-0.97619,0.14625,-0.16019
-0.48842,-0.86302,-0.12898
-0.51969,-0.80651,0.2819
0.42746,-0.58159,-0.69212
0.27727,0.57527,-0.76953
-0.1894,-0.75165,-0.63179
0.28343,-0.84745,-0.44889
-0.63107,-0.64185,0.43564
-0.0063283,0.98657,-0.16321
-0.89035,0.31396,-0.32971
0.82779,-0.41812,0.37409
0.059601,-0.28038,0.95804
-0.46591,-0.45172,0.76084
0.40204,0.3469,0.84737
0.87213,-0.35827,0.33321
0.90238,-0.40145,0.15668
-0.8617,0.50577,-0.04087
-0.28739,-0.69033,-0.66397
0.91068,0.011583,0.41294
0.73862,0.61899,0.26699
-0.61906,0.771,-0.14941
0.50158,0.67796,0.53739
-0.61595,0.07229,0.78446
-0.94704,0.19792,-0.25287
-0.92339,-0.37015,0.10168
0.51952,-0.25439,0.81571
-0.96924,-0.026823,-0.24463
-0.33096,0.94352,-0.015208
0.18453,-0.62233,0.76069
0.26606,-0.80278,-0.53363
0.80304,-0.56808,0.18003
-0.75517,0.18652,0.62844
-0.17911,0.97314,0.14464
0.88813,-0.415,-0.1975
-0.37197,-0.45697,0.80797
-0.040418,0.41024,-0.91108
0.89457,-0.30763,-0.32421
0.67644,-0.29975,0.67273
-0.86922,-0.23905,0.43279
0.45643,0.6614,0.59517
0.46579,0.88361,-0.047669
-0.15714,-0.31103,-0.93732
0.26298,-0.90434,-0.33617
-0.17358,0.1523,-0.97297
0.316,0.669,0.67275
0.86582,0.49326,-0.083916
-0.71934,0.53681,0.44089
-0.79317,0.59606,-0.12488
0.88519,-0.055085,-0.46195
-0.55774,0.11797,-0.82159
-0.43555,-0.42961,0.79104
0.48864,-0.83244,0.26127
0.13251,0.17725,0.9752
-0.64435,0.21003,-0.73532
-0.67211,-0.72876,0.13107
-0.38911,0.097784,0.91599
0.14142,0.52831,-0.83719
0.077821,0.63723,0.76674
-0.63457,-0.13806,0.76044
0.37065,-0.38017,0.8474
-0.2496,0.75448,-0.60701
0.81517,0.53672,-0.21778
-0.87107,-0.0073731,-0.49111
0.95685,0.26811,-0.11202
-0.6185,0.059526,-0.78353
-0.50013,0.55395,-0.66559
-0.44313,-0.64718,-0.62032
0.50245,0.58533,-0.63635
0.43588,-0.873,-0.21881
-0.39056,0.89123,0.23061
0.73551,0.67678,0.031509
-0.78155,0.11275,0.61358
-0.59678,-0.6373,0.48755
0.31947,-0.79892,0.50957
-0.42744,-0.64171,-0.63679
-0.4664,0.85867,0.2125
0.12347,-0.87088,0.47574
0.966,-0.22464,-0.12796
-0.11276,-0.99355,-0.011634
0.34905,0.93114,0.10556
0.5275,-0.84501,-0.087817
0.9774,0.18769,-0.097272
0.88014,-0.37865,-0.28633
0.24179,0.89342,0.3786
0.3818,-0.17122,-0.90824
-0.96693,-0.25435,-0.018486
-0.31407,-0.78527,-0.53358
-0.82946,-0.54999,0.097477
0.7129,-0.15028,-0.68497
0.084481,0.81413,0.5745
-0.94429,0.2508,0.2131
-0.48402,-0.12731,0.86575
0.79674,-0.082665,0.59864
-0.57639,0.24903,-0.7783
-0.16324,0.38653,-0.90772
-0.24895,0.81671,-0.52059
0.032079,-0.22998,0.97267
-0.86033,-0.45708,0.22562
-0.92544,-0.064627,-0.37334
0.63855,-0.62578,-0.44794
0.21588,0.50867,0.83346
0.84205,-0.33541,0.42243
-0.79712,0.5222,-0.30315
-0.80497,-0.1017,-0.58453
-0.63003,-0.38737,-0.67306
0.99103,0.066367,-0.11596
-0.30112,0.3015,-0.90467
